19435,32800,0,0
0,0,-1.0,0.0
0.0,0,0,-1.0
9648,17200,0,0
-1.0,16112,13000,0
0,-1.0,25000,31800
0,0,-1.0,6432
13300,0,0,-1.0
15870,11900,0,0
-1.0,22000,27400,0
0,-1.0,13749,21300
1,0.0024,-1.0,13563
23800,0,0,-1.0
15452,20700,1,0.0069
-1.0,-1.0,30000,0
0,34600,-1.0,29100
0,0,31100,14643
36600,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,-1.0,0
0,-1.0,13908,25500
0,0,-1.0,13908
25500,0,0,-1.0
12728,19200,0,0
-1.0,31538,19800,0
0,-1.0,10000,14500
0,0,-1.0,-1.0
0.0,0,0.0,-1.0
-1.0,14300,0,0
-1.0,13908,25500,0
0,-1.0,13000,27000
0,0,-1.0,-1.0
10300,0,0,-1.0
16500,-1.0,0,0
-1.0,9788.5,14000,0
0,-1.0,6400,14100
0,0,-1.0,6500
15200,0,0,-1.0
25000,30600,0,0
-1.0,25000,35900,0
0,-1.0,-1.0,0.0
0,0.0,0.0,31125
44500,0,0,-1.0
5500,-1.0,0,0
-1.0,21000,36700,0
0,-1.0,18250,47000
0,0,-1.0,8468
16900,0,0,-1.0
9086,18900,0,0
-1.0,-1.0,-1.0,0
0,-1.0,12000,-1.0
0,0,-1.0,-1.0
-1.0,0,0,-1.0
9750,19300,0,0
-1.0,14175,27300,0
0,-1.0,11500,11400
0,0,-1.0,10666
28500,0,0,-1.0
12594,-1.0,0,0
0.0,-1.0,-1.0,0
0,-1.0,16000,-1.0
0,0,-1.0,12000
16000,0,0,-1.0
12000,18700,0,0
-1.0,9750,21700,0
0,-1.0,9500,15700
0,0,-1.0,10376
20000,0,0,-1.0
27560.5,12700,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,12501,7000
0,0,-1.0,5249
37200,0,0,-1.0
11291,20000,0,0
-1.0,14806,40000,0
0,-1.0,9500,16200
0,0,-1.0,10041.5
22000,0,0,-1.0
8649,17900,0,0
-1.0,9721,12900,0
0,-1.0,5500,14200
0,0,-1.0,-1.0
-1.0,0,0.0,-1.0
9500,17700,0,0
-1.0,-1.0,31200,0
0,-1.0,26436,18600
0,0,-1.0,-1.0
-1.0,0,0,-1.0
24000,24100,0,0
-1.0,9937.5,17000,0
0,-1.0,9500,14800
0,0,-1.0,6499
24900,1,0.0394,-1.0
9550,19200,0,0
-1.0,9500,28700,0
0,-1.0,17200,-1.0
0,0,-1.0,-1.0
17900,0,0,-1.0
9833,14200,0,0
-1.0,12000,31000,0
0,-1.0,4221,20700
0,0,-1.0,10500
13500,0,0,-1.0
9500,-1.0,0,0
-1.0,6690,27300,0
0,-1.0,22000,27000
0,0,-1.0,5500
30100,0,0,-1.0
9703,15200,0,0
-1.0,24188,24200,0
0,-1.0,7263,29300
0,0,-1.0,16500
22500,0,0,-1.0
9862.5,26100,0,0
-1.0,-1.0,37900,0
0.0,-1.0,9796,21200
0,0,-1.0,-1.0
9500,0,0,-1.0
6613,23800,0,0.0296
-1.0,13166,14000,0
0,-1.0,9943,25500
0,0,-1.0,12000
24000,1,0.0073,-1.0
21750,31300,0,0
-1.0,-1.0,22100,0
0,-1.0,14000,-1.0
0,0,-1.0,-1.0
-1.0,0,0,-1.0
9456,23800,0,0
-1.0,9529,-1.0,0
0,-1.0,-1.0,0.0
0,0.0,0.0,13569
9400,0,0,-1.0
7511,19200,0,0
-1.0,12000,14300,0
0,-1.0,8615,22400
1,0.0082,-1.0,5688
22500,1,0.0198,-1.0
16298,17500,0,0
-1.0,7917,-1.0,0
0,-1.0,12960,-1.0
0,0,-1.0,-1.0
-1.0,0,0,-1.0
25000,23100,0,0
-1.0,-1.0,0.0,0
0.0,0.0,-1.0,-1.0
0,0.0,-1.0,7000
21500,0,0,-1.0
10538,21700,0,0
-1.0,-1.0,-1.0,0
0,-1.0,13868,25800
0,0,-1.0,-1.0
-1.0,0,0,-1.0
19787,16600,0,0
-1.0,6848,21300,0
0,-1.0,-1.0,-1.0
0,0,-1.0,7732
20700,0,0,-1.0
13908,25500,0,0
-1.0,16329,20400,0
0,-1.0,14258,15100
0,0,-1.0,20000
16200,0,0,-1.0
16500,15200,0,0
-1.0,13908,25500,0
0,-1.0,9992,19200
0,0,-1.0,5198.5
20100,0,0,-1.0
6365,12300,0,0
-1.0,-1.0,21400,0
0.0444,-1.0,9500,18200
0,0,-1.0,9500
21200,0,0,-1.0
18154.5,48900,0,0
-1.0,18154.5,48900,0
0,-1.0,-1.0,21700
0,0,-1.0,-1.0
21400,0,0.0344,-1.0
3816.5,21300,0,0
-1.0,-1.0,-1.0,0
0,-1.0,5500,21900
0,0,-1.0,7250
15600,0,0,-1.0
-1.0,21400,0,0
-1.0,-1.0,-1.0,0
0,-1.0,4666.5,-1.0
0,0,-1.0,9500
15000,0,0,-1.0
-1.0,16600,0,0
-1.0,-1.0,17400,0
0,-1.0,-1.0,21400
0,0,-1.0,9833
19100,0,0,-1.0
7916,19400,0,0
-1.0,5500,-1.0,0
0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
21400,0,0.0085,-1.0
-1.0,0.0,0,0.0
-1.0,-1.0,-1.0,0
0,-1.0,-1.0,-1.0
0,0,-1.0,5600
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,9500,20100,0
0,-1.0,-1.0,-1.0
0,0,-1.0,16132
16700,0,0,-1.0
3500,11700,0,0
-1.0,-1.0,22500,0
0,-1.0,3625,27300
0,0,-1.0,-1.0
14800,0,0,-1.0
18750,21300,0,0
-1.0,10964,21300,0
0,-1.0,-1.0,21400
0,0,-1.0,-1.0
21400,0,0,-1.0
16889,18300,0,0
-1.0,-1.0,-1.0,0
0,-1.0,18685,37400
0,0,-1.0,12583
21100,0,0,-1.0
14700,41100,0,0
-1.0,10500,46600,0
0,-1.0,17500,39600
0,0,-1.0,9000
25600,0,0,-1.0
-1.0,-1.0,0,0
-1.0,19190,27900,0
0,-1.0,11000,25600
0,0,-1.0,13000
14700,0,0,-1.0
25000,20500,0,0
-1.0,6333,20000,0
0,-1.0,5111.5,22900
0,0,-1.0,6003
15900,0,0,-1.0
-1.0,20000,0,0
-1.0,8220,14900,0
0,-1.0,6960,15000
0,0,-1.0,-1.0
22400,0,0,-1.0
-1.0,34400,0,0
48500,19000,50000,0
0,-1.0,9000,26100
1,0.0032,-1.0,-1.0
23700,0,0,-1.0
9833,16400,0,0
-1.0,8200,26000,0
0,-1.0,9000,23700
0,0,-1.0,23000
33200,0,0,-1.0
9833,20300,0,0
-1.0,20000,32800,0
0,-1.0,-1.0,15800
0,0,-1.0,7838.5
14800,0,0,-1.0
-1.0,-1.0,0,0
-1.0,8367,14400,0
0,-1.0,-1.0,30400
0,0,40700,7500
26700,0,0,-1.0
7500,15900,0,0
-1.0,-1.0,0.0,0
0,-1.0,21000,34100
0,0,-1.0,30646
29100,0,0,-1.0
22000,25700,0,0
-1.0,-1.0,0.0,0
0.0,0.0,16500,12500
0,0,-1.0,22000
31500,0,0,-1.0
25000,35500,0,0
-1.0,-1.0,0.0,0
0.0,0.0,13149,0.0
0,0,0.0,8481.5
36200,0,0,-1.0
-1.0,0.0,0,0.0
-1.0,9500,35700,0
0,-1.0,23000,61700
0,0,-1.0,9500
24400,0,0,-1.0
20650,22300,0,0
-1.0,7909,16700,0
0,-1.0,35446,34800
0,0,-1.0,-1.0
0.0,0,0.0,0.0
24539.5,17200,0,0
-1.0,20000,57000,0
0,-1.0,6334,27500
0,0,-1.0,19874
32300,0,0,-1.0
28500,45000,0,0
-1.0,-1.0,0.0,0
0.0,0.0,9812,23500
0,0,-1.0,9500
-1.0,0,0,-1.0
-1.0,-1.0,0,0.0
-1.0,8688,14300,0
0,-1.0,23000,31100
0,0,-1.0,-1.0
-1.0,0,0.0,-1.0
-1.0,20800,0,0
-1.0,19000,19300,0
0.0162,-1.0,-1.0,-1.0
0,0,-1.0,11875
-1.0,0,0,-1.0
5500,14400,0,0
-1.0,24200,45600,0
0,-1.0,5900,16700
0,0,-1.0,6300
18500,0,0,-1.0
5500,12400,0,0
-1.0,20000,63900,0
0,-1.0,-1.0,-1.0
0,0,-1.0,5257
-1.0,0,0,-1.0
5500,11600,0,0
-1.0,12000,29500,0
0,-1.0,-1.0,36600
0,0,46800,24250
62900,0,0,-1.0
7000,63600,0,0.0
-1.0,-1.0,-1.0,0
0.0,0.0,5500,-1.0
0,0,-1.0,-1.0
-1.0,0,0,-1.0
25000,22000,0,0
-1.0,9500,26700,0
0,-1.0,6729,15700
0,0,-1.0,26000
24900,0,0,-1.0
-1.0,89400,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,2000,54700
0,0.0,-1.0,12000
18900,0,0,-1.0
-1.0,30200,0,0
-1.0,27625,26500,0
0,-1.0,-1.0,0.0
0,0.0,0.0,9500
28900,0,0,-1.0
-1.0,27100,0,0
-1.0,-1.0,0.0,0
0,-1.0,8124.5,23100
0,0,-1.0,13500
20500,0,0,-1.0
9500,35100,0,0
-1.0,6629,12400,0
0,-1.0,21499.5,33900
0,0,-1.0,11327.5
38100,0,0,-1.0
25000,30500,0,0
-1.0,5846.5,-1.0,0
0,-1.0,9500,25800
0,0,-1.0,-1.0
29600,0,0,38300
-1.0,-1.0,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,6280,27700
0,0,-1.0,-1.0
0.0,0,0.0,0.0
21678,44000,0,0
-1.0,24388,29100,0
0,-1.0,-1.0,0.0
0,0.0,-1.0,9833
14000,0,0,-1.0
3500,16700,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,12231,-1.0
0,0,-1.0,10136
22500,0,0,-1.0
7450,20900,0,0
-1.0,23250,26900,0
0,-1.0,-1.0,19800
0,0,-1.0,-1.0
24700,0,0,28000
-1.0,-1.0,0,0
-1.0,23000,31200,0
0,-1.0,10500,20100
0,0,-1.0,4904
11400,0,0,-1.0
10000,18400,1,0
-1.0,6000,-1.0,0
0,-1.0,35250,22800
0,0,-1.0,-1.0
13300,0,0,-1.0
9000,23200,0,0
-1.0,12500,20100,0
0,-1.0,7666,13700
0,0,-1.0,9500
23100,0,0,-1.0
7200,19700,1,0.0023
-1.0,12500,-1.0,0
0,-1.0,9833,11100
0,0,-1.0,22661.5
23000,0,0,-1.0
9500,21900,0,0
-1.0,-1.0,-1.0,0
0,-1.0,7660,19200
0,0,-1.0,-1.0
14300,0,0.0611,-1.0
25000,23500,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,9500,15300
0,0,-1.0,8352
19000,0,0,-1.0
8975,20700,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,-1.0,13700
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,27400,0,0
29400,9500,26500,1
0.0173,0.0,24000,29800
0,0,-1.0,16505.5
35100,0,0,-1.0
17411,26500,0,0
-1.0,10351,16100,0
0,-1.0,22500,19500
0,0,-1.0,-1.0
-1.0,0,0,0.0
10280,-1.0,0,0
-1.0,-1.0,45900,0
0.0,-1.0,20301,28400
0,0,-1.0,11750
-1.0,0,0.0,-1.0
11750,-1.0,0,0
-1.0,11075.5,25500,0
0,-1.0,-1.0,26200
0,0,32900,9700
18200,0,0,-1.0
21000,24300,0,0
-1.0,12000,40400,0
0,-1.0,5150,28300
0,0,-1.0,20435.5
19000,0,0,-1.0
14447.5,26700,0,0
-1.0,8500,20900,0
0,-1.0,24792,41300
0,0,-1.0,27000
25900,0,0,-1.0
-1.0,11700,0,0
-1.0,-1.0,0.0,0
0.0,0.0,-1.0,58500
0,0.0,-1.0,16187
25700,0,0,-1.0
-1.0,15400,0,0
-1.0,-1.0,16600,0
0,-1.0,-1.0,15900
0,0,-1.0,-1.0
12100,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,15400,0
0,-1.0,-1.0,16900
1,0.0279,-1.0,30059.5
19200,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,21800,1
0.0039,30700,20460,16500
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,18900,0,0
-1.0,9500,16400,0
0,-1.0,-1.0,21600
0,0,-1.0,-1.0
-1.0,0,0.0,0.0
-1.0,-1.0,0,0.0
0.0,-1.0,30900,0
0.0,-1.0,9500,17800
0,0,-1.0,-1.0
-1.0,0,0,-1.0
19000,37100,0,0
-1.0,17000,28200,0
0,-1.0,9500,31400
0,0.0274,-1.0,17750
21400,0,0,-1.0
-1.0,25200,0,0
-1.0,-1.0,-1.0,0
0,-1.0,10500,26200
0,0,-1.0,3500
23500,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,10608,22800
0,0,-1.0,-1.0
0.0,0,0.0,0.0
8487,21000,1,0.0281
-1.0,-1.0,-1.0,0
0.0,-1.0,9833,14300
0,0,-1.0,12591
18800,0,0,-1.0
-1.0,-1.0,0,0.0
-1.0,9500,-1.0,0
0,-1.0,21000,20100
0,0,-1.0,9500
12200,0,0,-1.0
9715,16400,0,0
-1.0,9200,-1.0,0
0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
0.0,0,0,0.0
-1.0,92200,0,0.0
-1.0,-1.0,-1.0,0
0,-1.0,11700,-1.0
0,0,-1.0,5000
34600,0,0,-1.0
19462,42900,0,0
-1.0,9500,17600,0
0,-1.0,10994,17700
0,0,-1.0,9500
18600,0,0,-1.0
15250,-1.0,0,0
-1.0,30869.5,24800,0
0,-1.0,9500,13800
0,0,-1.0,-1.0
-1.0,0,0,-1.0
40189.5,29300,0,0
-1.0,-1.0,36500,0
0,-1.0,9172,16500
0,0,-1.0,-1.0
0.0,0,0.0,-1.0
8093,15400,0,0
-1.0,-1.0,31900,0
0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
24200,0,0.0625,-1.0
30134,20900,0,0
-1.0,-1.0,-1.0,0
0,-1.0,13312,56900
0,0,-1.0,8994.5
25900,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,11600,0
0,-1.0,-1.0,28700
0,0,-1.0,24500
24300,0,0,-1.0
-1.0,-1.0,0,0.0
-1.0,8000,22600,1
0.0297,-1.0,-1.0,-1.0
0,0,-1.0,20604
55500,0,0,-1.0
9500,18800,0,0
-1.0,23438,26200,0
0.0352,-1.0,9562.5,20000
1,0.0041,-1.0,10500
24600,1,0.0333,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,0.0,0
0.0,0.0,-1.0,-1.0
0,0.0,-1.0,11750
25000,0,0,-1.0
24000,29700,0,0
-1.0,-1.0,-1.0,0
0,-1.0,-1.0,11600
0,0,-1.0,9500
-1.0,0,0,-1.0
-1.0,0.0,0,0
0.0,8039,23100,1
0.0846,-1.0,-1.0,12700
0,0,-1.0,10080
21500,0,0,-1.0
-1.0,11200,0,0
-1.0,-1.0,13800,0
0,-1.0,10500,24500
0,0,-1.0,24000
25800,0,0,-1.0
-1.0,10300,0,0
-1.0,10946.5,29100,1
0.0726,-1.0,13649,-1.0
0,0,-1.0,8250
17000,0,0,-1.0
11000,14800,0,0
-1.0,24250,46200,0
0,-1.0,24000,45900
0,0,-1.0,12000
18100,0,0,-1.0
17875,23400,0,0
-1.0,-1.0,-1.0,0
0,-1.0,16000,14000
0,0,-1.0,16250
24600,0,0,-1.0
-1.0,-1.0,0,0
-1.0,20000,22700,0
0,-1.0,-1.0,0.0
0,0,0.0,7165.5
24500,0,0,-1.0
9193,18100,0,0
-1.0,13270.5,23300,0
0,-1.0,13908,25500
0,0,-1.0,9500
18400,0,0,-1.0
9500,26400,1,0.0101
-1.0,8782,0.0,0
0,0.0,27000,33800
0,0,-1.0,9075
19000,0,0,-1.0
9502,16800,0,0
-1.0,9500,16700,0
0,-1.0,-1.0,69200
0,0.0,-1.0,-1.0
-1.0,0,0,-1.0
9833,18400,0,0
-1.0,9250,-1.0,0
0,0.0,12000,0.0
0,0,0.0,9500
17600,0,0,-1.0
25000,28500,0,0
-1.0,9833,18000,0
0,-1.0,-1.0,20400
0,0,-1.0,19000
37900,0,0,-1.0
11000,33800,0,0
-1.0,15501,33400,0
0,-1.0,-1.0,-1.0
0,0,-1.0,16000
45100,0,0,-1.0
17699.5,-1.0,0,0
-1.0,26999.5,21600,0
0,-1.0,8468,29100
0,0,-1.0,-1.0
13200,0,0,-1.0
-1.0,-1.0,0,0
-1.0,12125,21300,0
0,-1.0,10988,12300
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,22500,1,0.0017
32900,9500,17000,0
0,-1.0,-1.0,-1.0
0,0,-1.0,16028
40600,0,0,-1.0
-1.0,23500,0,0
-1.0,11566,20200,0
0,-1.0,9018,-1.0
0,0,-1.0,12195
17700,0,0,-1.0
6898,20900,0,0
-1.0,-1.0,72400,0
0,-1.0,19500,-1.0
0,0,-1.0,5500
21400,0,0,-1.0
-1.0,26100,1,0.0103
34800,-1.0,72400,0
0,-1.0,21000,60300
0,0,-1.0,11667
12800,0,0,-1.0
-1.0,0.0,0,0.0
0.0,8285,14400,0
0,-1.0,7885,19100
0,0,-1.0,7091
16800,0,0,-1.0
7500,18100,0,0
-1.0,6699.5,22500,0
0,-1.0,-1.0,-1.0
0,0.0,-1.0,-1.0
13800,0,0,-1.0
8074,14300,0,0
-1.0,6500,21600,0
0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
-1.0,0,0,-1.0
7875.5,25400,0,0
-1.0,9085,-1.0,0
0,-1.0,-1.0,-1.0
0,0,-1.0,12000
49100,0,0,-1.0
9500,16000,0,0
-1.0,-1.0,13300,0
0,-1.0,8000,12700
0,0,-1.0,7400
20400,0,0,-1.0
5724,14200,0,0
-1.0,-1.0,24000,1
0,-1.0,6422.5,29600
0,0,-1.0,5963.5
20700,0,0,-1.0
12000,26400,0,0
-1.0,-1.0,0.0,0
0.0,0.0,-1.0,14300
0,0,-1.0,-1.0
18100,1,0.1292,-1.0
7000,17400,0,0
-1.0,-1.0,68200,0
0.0,-1.0,-1.0,78600
0,0.0,-1.0,9500
23500,0,0,-1.0
11625,-1.0,0,0
-1.0,8250,20300,0
0,-1.0,13400,36800
0,0,-1.0,-1.0
-1.0,0,0,-1.0
23500,-1.0,0,0
-1.0,-1.0,-1.0,0
0,-1.0,6333,18000
0,0,-1.0,-1.0
-1.0,0,0.0,-1.0
6128,26000,0,0
-1.0,0.0,-1.0,0
0,-1.0,0.0,-1.0
0,0,-1.0,12430
79700,0,0,-1.0
6334,14900,0,0
-1.0,4500,24200,0
0,-1.0,6619,14800
0,0,-1.0,2960
-1.0,0,0,0.0
-1.0,79500,0,0.0
-1.0,14028,23000,0
0,-1.0,5695.5,16900
0,0,-1.0,20000
75700,0,0,-1.0
-1.0,16000,0,0
-1.0,16500,-1.0,0
0,-1.0,-1.0,0.0
0,0.0,0.0,13000
-1.0,0,0,-1.0
20000,76400,0,0
-1.0,-1.0,0.0,0
0.0,0.0,15626,39800
0,0,-1.0,8075
14400,0,0,-1.0
25000,30700,0,0
-1.0,7500,15900,0
0,-1.0,7500,13500
0,0,-1.0,6333
17000,0,0,-1.0
13500,34600,0,0
-1.0,14750,53200,0
0,-1.0,7307,25000
1,0.0009,-1.0,10525.5
41500,0,0,-1.0
7000,22700,0,0
-1.0,4500,25300,0
0,-1.0,5500,25700
0,0,-1.0,-1.0
56400,0,0.0,-1.0
8250,29500,0,0
-1.0,-1.0,-1.0,0
0,-1.0,0.0,-1.0
0,0,-1.0,14750.5
47400,0,0,-1.0
15625,17900,0,0
-1.0,-1.0,38800,0
0,-1.0,-1.0,-1.0
0,0.0,-1.0,0.0
11600,0,0,18100
0.0,11600,0,0
18100,13251,75900,0
0,-1.0,6354,25000
0,0,-1.0,-1.0
27500,0,0,-1.0
9401,40600,0,0
-1.0,11841,35100,0
0,-1.0,11300,19700
0,0,-1.0,-1.0
-1.0,0,0,-1.0
21250,18500,0,0
-1.0,-1.0,-1.0,0
0,-1.0,0.0,-1.0
0,0,-1.0,21500
36500,0,0,-1.0
12501,72400,0,0
-1.0,6935,15600,0
0,-1.0,12501,72400
0,0,-1.0,0.0
-1.0,0,0,-1.0
12000,24200,0,0
-1.0,24000,20100,0
0,-1.0,14311.5,-1.0
0,0,-1.0,6076
16400,0,0,-1.0
14250,52500,0,0
-1.0,-1.0,-1.0,0
0,-1.0,-1.0,12600
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,9500,54000,0
0,-1.0,6593.5,14700
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,29700,0,0
-1.0,16948,78200,0
0,-1.0,11000,64800
0,0.0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,9500,16200
0,0,0.0,2375
68000,0,0.0,-1.0
-1.0,67800,0,0.0
-1.0,8792,27000,0
0,-1.0,-1.0,0.0
0,0.0,0.0,6301
-1.0,0,0,-1.0
-1.0,-1.0,0,0.0
-1.0,21500,38000,0
0,-1.0,0.0,-1.0
0,0,-1.0,11750
19800,0,0,-1.0
9500,29500,0,0
-1.0,7500,15900,0
0,-1.0,9499,17900
0,0,-1.0,12935.5
16700,0,0,-1.0
21500,25900,0,0
-1.0,-1.0,-1.0,0
0,-1.0,-1.0,8400
0,0,-1.0,0.0
-1.0,0,0,-1.0
0.0,-1.0,0,0
-1.0,0.0,-1.0,0
0,-1.0,0.0,-1.0
0,0,-1.0,-1.0
-1.0,0,0,-1.0
9500,18000,0,0
-1.0,-1.0,0.0,0
0.0,-1.0,13146,56400
0,0,-1.0,14000
48100,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,28100,0
0,-1.0,-1.0,-1.0
0,0.0,0.0,0.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,20000,56200,0
0,-1.0,20000,56200
0,0,-1.0,20000
72600,0,0,-1.0
-1.0,-1.0,0,0
-1.0,10953,34000,0
0,-1.0,9084.5,18800
0,0,-1.0,-1.0
75700,0,0.0,-1.0
17025,70000,0,0
-1.0,16200,60200,0
0,-1.0,-1.0,12300
0,0,-1.0,-1.0
-1.0,0,0,0.0
-1.0,60100,0,0.0
-1.0,-1.0,-1.0,0
0,-1.0,-1.0,-1.0
0,0,0.0,-1.0
-1.0,0,0.0,-1.0
0.0,11800,0,0
-1.0,5250,70600,0
0,-1.0,15881.5,19900
0,0,-1.0,-1.0
-1.0,0,0,-1.0
25000,25400,0,0
-1.0,-1.0,-1.0,0
0,-1.0,12000,26300
0,0,-1.0,-1.0
12400,0,0,-1.0
-1.0,-1.0,0,0
-1.0,0.0,-1.0,0
0,-1.0,0.0,12500
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,10200,0,0
-1.0,-1.0,-1.0,0
0,-1.0,4500,18700
0,0,-1.0,-1.0
